Order_ID,Order_Date,Customer_ID,Employee_ID,City,Category,Product,Quantity,Gross_Sales,Discount,Net_Sales,Cost,Profit,Status,TAT_Hours,Delivery_Date,Month,Month_No,Quarter
ORD00142,2025-08-29,CUST0211,EMP001,Mumbai,Beauty,Shampoo,3,18376.29,0.05,17457.48,13353.02,4104.46,Delayed,77,2025-09-01 05:00:00,Aug,8,Q3
ORD00143,2025-02-21,CUST0243,EMP009,Hyderabad,Fashion,Sneakers,3,17657.88,0.1,15892.09,12768.17,3123.92,Completed,25,2025-02-22 01:00:00,Feb,2,Q1
ORD00144,2025-04-06,CUST0166,EMP001,Ahmedabad,Office Supplies,Pen Set,3,22822.5,0.05,21681.38,18798.63,2882.75,Completed,20,2025-04-06 20:00:00,Apr,4,Q2
ORD00145,2025-08-10,CUST0061,EMP008,Kolkata,Home & Kitchen,Water Bottle,1,5906.63,0.05,5611.3,4011.24,1600.06,Completed,25,2025-08-11 01:00:00,Aug,8,Q3
ORD00146,2025-08-19,CUST0279,EMP002,Bengaluru,Office Supplies,File Folder,4,10078.84,0.15,8567.01,5028.77,3538.24,Completed,46,2025-08-20 22:00:00,Aug,8,Q3
ORD00147,2025-08-25,CUST0113,EMP008,Pune,Fashion,Sneakers,2,11887.52,0.1,10698.77,7440.49,3258.28,Completed,22,2025-08-25 22:00:00,Aug,8,Q3
ORD00148,2025-05-23,CUST0030,EMP003,Bengaluru,Home & Kitchen,Table Lamp,1,2703.54,0.1,2433.19,1722.85,710.34,Cancelled,7,2025-05-23 07:00:00,May,5,Q2
ORD00149,2025-06-20,CUST0161,EMP006,Delhi,Electronics,Keyboard,7,45427.55,0.05,43156.17,36510.47,6645.7,Completed,27,2025-06-21 03:00:00,Jun,6,Q2
ORD00150,2025-01-29,CUST0234,EMP003,Delhi,Electronics,Headphones,4,21299.56,0.15,18104.63,12316.29,5788.34,Completed,39,2025-01-30 15:00:00,Jan,1,Q1
ORD00151,2025-02-05,CUST0170,EMP007,Delhi,Beauty,Perfume,4,3185.56,0.05,3026.28,2616.51,409.77,Delayed,59,2025-02-07 11:00:00,Feb,2,Q1
ORD00152,2025-01-13,CUST0186,EMP010,Chennai,Fashion,Sneakers,6,26593.08,0.15,22604.12,16051.04,6553.08,Completed,39,2025-01-14 15:00:00,Jan,1,Q1
ORD00153,2025-06-09,CUST0057,EMP009,Pune,Fashion,T-Shirt,6,18099.36,0.0,18099.36,15770.83,2328.53,Delayed,51,2025-06-11 03:00:00,Jun,6,Q2
ORD00154,2025-11-23,CUST0240,EMP002,Delhi,Electronics,Wireless Mouse,2,5787.12,0.2,4629.7,2558.86,2070.84,Completed,17,2025-11-23 17:00:00,Nov,11,Q4
ORD00155,2025-07-06,CUST0257,EMP005,Chennai,Office Supplies,Pen Set,7,36251.88,0.1,32626.69,27622.05,5004.64,Completed,39,2025-07-07 15:00:00,Jul,7,Q3
ORD00156,2025-08-31,CUST0201,EMP006,Delhi,Home & Kitchen,Mixer Grinder,2,5682.82,0.05,5398.68,4628.13,770.55,Completed,9,2025-08-31 09:00:00,Aug,8,Q3
ORD00157,2025-03-27,CUST0106,EMP004,Hyderabad,Office Supplies,Pen Set,2,13274.12,0.1,11946.71,10359.43,1587.28,Completed,12,2025-03-27 12:00:00,Mar,3,Q1
ORD00158,2025-10-11,CUST0290,EMP004,Pune,Office Supplies,Calculator,1,741.11,0.1,667.0,369.73,297.27,Completed,24,2025-10-12 00:00:00,Oct,10,Q4
ORD00159,2025-03-07,CUST0101,EMP004,Chennai,Electronics,Keyboard,5,28321.2,0.0,28321.2,17181.38,11139.82,Completed,15,2025-03-07 15:00:00,Mar,3,Q1
ORD00160,2025-06-19,CUST0097,EMP002,Delhi,Electronics,Wireless Mouse,2,13813.56,0.15,11741.53,8990.99,2750.54,Completed,33,2025-06-20 09:00:00,Jun,6,Q2
ORD00161,2025-02-14,CUST0153,EMP004,Kolkata,Electronics,USB Hub,6,34608.84,0.05,32878.4,18359.5,14518.9,Delayed,75,2025-02-17 03:00:00,Feb,2,Q1
ORD00162,2025-03-03,CUST0029,EMP001,Chennai,Beauty,Face Wash,5,21509.3,0.2,17207.44,9825.29,7382.15,Completed,43,2025-03-04 19:00:00,Mar,3,Q1
ORD00163,2025-05-14,CUST0153,EMP006,Delhi,Office Supplies,Pen Set,1,8085.06,0.15,6872.3,4281.14,2591.16,Pending,21,2025-05-14 21:00:00,May,5,Q2
ORD00164,2025-10-11,CUST0073,EMP001,Hyderabad,Fashion,Backpack,5,13272.45,0.05,12608.83,9067.07,3541.76,Delayed,75,2025-10-14 03:00:00,Oct,10,Q4
ORD00165,2025-01-28,CUST0254,EMP010,Bengaluru,Home & Kitchen,Cookware Set,3,930.15,0.15,790.63,577.28,213.35,Completed,30,2025-01-29 06:00:00,Jan,1,Q1
ORD00166,2025-04-18,CUST0004,EMP006,Ahmedabad,Beauty,Face Wash,7,26299.77,0.05,24984.78,14024.11,10960.67,Cancelled,11,2025-04-18 11:00:00,Apr,4,Q2
ORD00167,2025-02-13,CUST0237,EMP001,Delhi,Fashion,Jeans,5,2128.25,0.0,2128.25,1290.19,838.06,Cancelled,14,2025-02-13 14:00:00,Feb,2,Q1
ORD00168,2025-12-06,CUST0038,EMP006,Bengaluru,Office Supplies,Calculator,2,16230.74,0.25,12173.06,8702.56,3470.5,Completed,9,2025-12-06 09:00:00,Dec,12,Q4
ORD00169,2025-10-13,CUST0020,EMP010,Pune,Electronics,Wireless Mouse,1,1902.82,0.1,1712.54,1277.56,434.98,Cancelled,3,2025-10-13 03:00:00,Oct,10,Q4
ORD00170,2025-11-27,CUST0113,EMP008,Hyderabad,Office Supplies,Notebook,7,47162.78,0.1,42446.5,25424.29,17022.21,Delayed,71,2025-11-29 23:00:00,Nov,11,Q4
ORD00171,2025-05-08,CUST0023,EMP002,Kolkata,Home & Kitchen,Cookware Set,2,13235.36,0.05,12573.59,8570.38,4003.21,Completed,11,2025-05-08 11:00:00,May,5,Q2
ORD00172,2025-12-14,CUST0136,EMP002,Pune,Beauty,Shampoo,7,13776.28,0.05,13087.47,11104.1,1983.37,Delayed,55,2025-12-16 07:00:00,Dec,12,Q4
ORD00173,2025-08-19,CUST0248,EMP004,Kolkata,Beauty,Moisturizer,6,32023.44,0.25,24017.58,21126.75,2890.83,Completed,18,2025-08-19 18:00:00,Aug,8,Q3
ORD00174,2025-07-09,CUST0097,EMP003,Bengaluru,Home & Kitchen,Table Lamp,3,1654.38,0.0,1654.38,1448.87,205.51,Completed,39,2025-07-10 15:00:00,Jul,7,Q3
ORD00175,2025-08-13,CUST0033,EMP004,Hyderabad,Fashion,Jeans,6,25127.1,0.05,23870.74,20074.16,3796.58,Completed,44,2025-08-14 20:00:00,Aug,8,Q3
ORD00176,2025-10-10,CUST0135,EMP007,Mumbai,Fashion,Jacket,2,544.6,0.1,490.14,333.41,156.73,Completed,10,2025-10-10 10:00:00,Oct,10,Q4
ORD00177,2025-05-01,CUST0255,EMP001,Hyderabad,Beauty,Face Wash,2,15683.1,0.1,14114.79,10961.12,3153.67,Completed,35,2025-05-02 11:00:00,May,5,Q2
ORD00178,2025-04-26,CUST0278,EMP006,Hyderabad,Beauty,Perfume,2,16600.64,0.1,14940.58,10271.28,4669.3,Cancelled,20,2025-04-26 20:00:00,Apr,4,Q2
ORD00179,2025-08-21,CUST0133,EMP003,Kolkata,Electronics,Power Bank,4,8024.24,0.0,8024.24,6130.63,1893.61,Completed,18,2025-08-21 18:00:00,Aug,8,Q3
ORD00180,2025-09-16,CUST0238,EMP010,Mumbai,Fashion,Backpack,3,5663.07,0.0,5663.07,3692.96,1970.11,Pending,14,2025-09-16 14:00:00,Sep,9,Q3
ORD00181,2025-12-25,CUST0015,EMP007,Chennai,Home & Kitchen,Cookware Set,7,45104.92,0.05,42849.67,32139.26,10710.41,Completed,22,2025-12-25 22:00:00,Dec,12,Q4
ORD00182,2025-07-17,CUST0277,EMP010,Chennai,Fashion,T-Shirt,2,4531.44,0.2,3625.15,2620.4,1004.75,Cancelled,5,2025-07-17 05:00:00,Jul,7,Q3
ORD00183,2025-05-17,CUST0126,EMP002,Chennai,Electronics,Headphones,2,15247.78,0.0,15247.78,8509.46,6738.32,Delayed,91,2025-05-20 19:00:00,May,5,Q2
ORD00184,2025-11-14,CUST0017,EMP002,Bengaluru,Beauty,Shampoo,7,34596.17,0.15,29406.74,23846.87,5559.87,Delayed,84,2025-11-17 12:00:00,Nov,11,Q4
ORD00185,2025-06-14,CUST0050,EMP004,Hyderabad,Beauty,Perfume,6,18473.94,0.15,15702.85,8698.22,7004.63,Completed,31,2025-06-15 07:00:00,Jun,6,Q2
ORD00186,2025-08-13,CUST0135,EMP001,Delhi,Electronics,Headphones,6,42617.94,0.15,36225.25,23428.37,12796.88,Completed,20,2025-08-13 20:00:00,Aug,8,Q3
ORD00187,2025-11-03,CUST0118,EMP003,Mumbai,Home & Kitchen,Mixer Grinder,2,8539.9,0.2,6831.92,3770.91,3061.01,Cancelled,23,2025-11-03 23:00:00,Nov,11,Q4
ORD00188,2025-08-22,CUST0060,EMP009,Delhi,Beauty,Hair Dryer,1,7762.13,0.05,7374.02,4971.17,2402.85,Completed,22,2025-08-22 22:00:00,Aug,8,Q3
ORD00189,2025-06-21,CUST0125,EMP007,Bengaluru,Office Supplies,Calculator,4,31595.68,0.05,30015.9,17134.37,12881.53,Delayed,95,2025-06-24 23:00:00,Jun,6,Q2
ORD00190,2025-06-01,CUST0116,EMP007,Mumbai,Beauty,Face Wash,6,9187.56,0.1,8268.8,7040.54,1228.26,Completed,14,2025-06-01 14:00:00,Jun,6,Q2
ORD00191,2025-11-11,CUST0173,EMP004,Delhi,Office Supplies,Notebook,1,169.4,0.05,160.93,110.59,50.34,Completed,18,2025-11-11 18:00:00,Nov,11,Q4
ORD00192,2025-06-09,CUST0187,EMP002,Ahmedabad,Electronics,USB Hub,4,33463.28,0.15,28443.79,19957.12,8486.67,Cancelled,3,2025-06-09 03:00:00,Jun,6,Q2
ORD00193,2025-04-06,CUST0088,EMP004,Kolkata,Electronics,Headphones,2,15432.5,0.1,13889.25,9242.61,4646.64,Completed,46,2025-04-07 22:00:00,Apr,4,Q2
ORD00194,2025-08-21,CUST0203,EMP006,Bengaluru,Beauty,Hair Dryer,3,1838.91,0.2,1471.13,1113.76,357.37,Pending,1,2025-08-21 01:00:00,Aug,8,Q3
ORD00195,2025-06-29,CUST0182,EMP003,Bengaluru,Fashion,T-Shirt,5,35529.2,0.0,35529.2,28737.96,6791.24,Completed,6,2025-06-29 06:00:00,Jun,6,Q2
ORD00196,2025-04-23,CUST0168,EMP001,Ahmedabad,Office Supplies,Desk Organizer,5,19863.35,0.2,15890.68,12138.71,3751.97,Completed,6,2025-04-23 06:00:00,Apr,4,Q2
ORD00197,2025-11-14,CUST0181,EMP008,Bengaluru,Home & Kitchen,Water Bottle,2,4624.66,0.05,4393.43,3501.16,892.27,Completed,21,2025-11-14 21:00:00,Nov,11,Q4
ORD00198,2025-02-21,CUST0300,EMP005,Mumbai,Beauty,Perfume,6,44925.18,0.1,40432.66,34326.17,6106.49,Completed,28,2025-02-22 04:00:00,Feb,2,Q1
ORD00199,2025-09-25,CUST0130,EMP005,Delhi,Home & Kitchen,Cookware Set,1,1792.17,0.05,1702.56,1421.59,280.97,Delayed,81,2025-09-28 09:00:00,Sep,9,Q3
ORD00200,2025-10-22,CUST0149,EMP004,Delhi,Beauty,Face Wash,3,24179.85,0.15,20552.87,15875.84,4677.03,Cancelled,6,2025-10-22 06:00:00,Oct,10,Q4
ORD00201,2025-04-23,CUST0209,EMP006,Pune,Fashion,Jacket,7,13068.58,0.05,12415.15,7707.7,4707.45,Completed,32,2025-04-24 08:00:00,Apr,4,Q2
ORD00202,2025-04-11,CUST0111,EMP003,Bengaluru,Fashion,Backpack,4,21097.0,0.2,16877.6,12834.43,4043.17,Delayed,75,2025-04-14 03:00:00,Apr,4,Q2
ORD00203,2025-04-23,CUST0137,EMP009,Chennai,Fashion,Sneakers,2,4025.54,0.2,3220.43,2309.07,911.36,Delayed,86,2025-04-26 14:00:00,Apr,4,Q2
ORD00204,2025-03-22,CUST0211,EMP005,Hyderabad,Fashion,Jacket,3,14118.99,0.2,11295.19,8885.73,2409.46,Pending,13,2025-03-22 13:00:00,Mar,3,Q1
ORD00205,2025-07-06,CUST0146,EMP003,Kolkata,Electronics,Headphones,3,17583.57,0.0,17583.57,14504.11,3079.46,Cancelled,15,2025-07-06 15:00:00,Jul,7,Q3
ORD00206,2025-04-23,CUST0084,EMP001,Kolkata,Electronics,Power Bank,6,10430.4,0.2,8344.32,6634.55,1709.77,Completed,24,2025-04-24 00:00:00,Apr,4,Q2
ORD00207,2025-01-02,CUST0030,EMP010,Pune,Office Supplies,File Folder,4,17997.6,0.15,15297.96,12687.6,2610.36,Cancelled,2,2025-01-02 02:00:00,Jan,1,Q1
ORD00208,2025-05-10,CUST0065,EMP006,Pune,Home & Kitchen,Table Lamp,3,12199.95,0.0,12199.95,6967.1,5232.85,Cancelled,17,2025-05-10 17:00:00,May,5,Q2
ORD00209,2025-08-08,CUST0024,EMP002,Mumbai,Beauty,Shampoo,6,4458.96,0.0,4458.96,2498.96,1960.0,Completed,13,2025-08-08 13:00:00,Aug,8,Q3
ORD00210,2025-02-23,CUST0211,EMP003,Pune,Beauty,Hair Dryer,1,6982.87,0.0,6982.87,4436.25,2546.62,Completed,16,2025-02-23 16:00:00,Feb,2,Q1
ORD00211,2025-12-09,CUST0222,EMP001,Delhi,Electronics,Wireless Mouse,6,17717.7,0.0,17717.7,15010.79,2706.91,Delayed,57,2025-12-11 09:00:00,Dec,12,Q4
ORD00212,2025-08-12,CUST0090,EMP009,Mumbai,Beauty,Moisturizer,1,4947.76,0.1,4452.98,3659.49,793.49,Completed,26,2025-08-13 02:00:00,Aug,8,Q3
ORD00213,2025-08-13,CUST0106,EMP008,Mumbai,Electronics,Keyboard,1,4448.45,0.25,3336.34,2586.66,749.68,Completed,34,2025-08-14 10:00:00,Aug,8,Q3
ORD00214,2025-05-06,CUST0172,EMP002,Kolkata,Office Supplies,File Folder,7,31050.11,0.05,29497.6,23045.01,6452.59,Delayed,60,2025-05-08 12:00:00,May,5,Q2
ORD00215,2025-05-10,CUST0230,EMP008,Kolkata,Home & Kitchen,Storage Box,7,7317.17,0.1,6585.45,5201.2,1384.25,Completed,6,2025-05-10 06:00:00,May,5,Q2
ORD00216,2025-02-22,CUST0077,EMP009,Chennai,Office Supplies,Desk Organizer,3,11058.21,0.25,8293.66,7141.33,1152.33,Completed,24,2025-02-23 00:00:00,Feb,2,Q1
ORD00217,2025-06-21,CUST0068,EMP001,Bengaluru,Fashion,T-Shirt,6,23563.56,0.05,22385.38,18459.5,3925.88,Completed,5,2025-06-21 05:00:00,Jun,6,Q2
ORD00218,2025-08-06,CUST0092,EMP005,Ahmedabad,Fashion,Backpack,7,43931.44,0.2,35145.15,26559.85,8585.3,Completed,7,2025-08-06 07:00:00,Aug,8,Q3
ORD00219,2025-06-09,CUST0088,EMP008,Ahmedabad,Fashion,Jacket,1,7164.16,0.1,6447.74,4962.74,1485.0,Completed,4,2025-06-09 04:00:00,Jun,6,Q2
ORD00220,2025-07-17,CUST0050,EMP002,Pune,Office Supplies,Calculator,7,32904.2,0.1,29613.78,18376.37,11237.41,Completed,18,2025-07-17 18:00:00,Jul,7,Q3
ORD00221,2025-09-04,CUST0103,EMP004,Bengaluru,Beauty,Perfume,4,3498.56,0.05,3323.63,2548.94,774.69,Cancelled,8,2025-09-04 08:00:00,Sep,9,Q3
ORD00222,2025-11-20,CUST0046,EMP007,Bengaluru,Home & Kitchen,Mixer Grinder,3,6383.07,0.1,5744.76,3964.71,1780.05,Completed,9,2025-11-20 09:00:00,Nov,11,Q4
ORD00223,2025-07-22,CUST0179,EMP003,Bengaluru,Fashion,T-Shirt,6,9163.2,0.0,9163.2,5502.29,3660.91,Cancelled,7,2025-07-22 07:00:00,Jul,7,Q3
ORD00224,2025-07-03,CUST0267,EMP005,Mumbai,Fashion,Jacket,6,7143.24,0.15,6071.75,4955.23,1116.52,Delayed,87,2025-07-06 15:00:00,Jul,7,Q3
ORD00225,2025-05-03,CUST0268,EMP008,Bengaluru,Fashion,Jeans,5,16026.3,0.05,15224.98,10937.34,4287.64,Delayed,57,2025-05-05 09:00:00,May,5,Q2
ORD00226,2025-09-12,CUST0008,EMP010,Pune,Home & Kitchen,Cookware Set,6,12392.64,0.2,9914.11,8650.56,1263.55,Completed,4,2025-09-12 04:00:00,Sep,9,Q3
ORD00227,2025-10-21,CUST0265,EMP003,Mumbai,Fashion,Sneakers,3,5918.49,0.05,5622.57,3615.05,2007.52,Pending,12,2025-10-21 12:00:00,Oct,10,Q4
ORD00228,2025-10-07,CUST0078,EMP004,Pune,Home & Kitchen,Table Lamp,4,2426.76,0.0,2426.76,1719.65,707.11,Cancelled,3,2025-10-07 03:00:00,Oct,10,Q4
ORD00229,2025-11-21,CUST0240,EMP009,Mumbai,Fashion,Jacket,6,1785.24,0.1,1606.72,1121.23,485.49,Delayed,72,2025-11-24 00:00:00,Nov,11,Q4
ORD00230,2025-04-08,CUST0258,EMP007,Ahmedabad,Office Supplies,Pen Set,5,5040.55,0.0,5040.55,2973.2,2067.35,Pending,1,2025-04-08 01:00:00,Apr,4,Q2
ORD00231,2025-07-17,CUST0196,EMP001,Hyderabad,Office Supplies,Pen Set,3,4763.55,0.15,4049.02,2796.33,1252.69,Completed,47,2025-07-18 23:00:00,Jul,7,Q3
ORD00232,2025-08-28,CUST0131,EMP004,Hyderabad,Home & Kitchen,Mixer Grinder,1,3748.71,0.25,2811.53,1813.14,998.39,Pending,21,2025-08-28 21:00:00,Aug,8,Q3
ORD00233,2025-05-24,CUST0261,EMP004,Ahmedabad,Office Supplies,Desk Organizer,2,8825.68,0.15,7501.83,4522.9,2978.93,Pending,20,2025-05-24 20:00:00,May,5,Q2
ORD00234,2025-04-07,CUST0242,EMP009,Hyderabad,Home & Kitchen,Cookware Set,2,2647.88,0.0,2647.88,1702.88,945.0,Completed,16,2025-04-07 16:00:00,Apr,4,Q2
ORD00235,2025-07-20,CUST0171,EMP006,Hyderabad,Office Supplies,Calculator,1,3696.94,0.1,3327.25,2086.1,1241.15,Cancelled,16,2025-07-20 16:00:00,Jul,7,Q3
ORD00236,2025-05-04,CUST0147,EMP009,Ahmedabad,Office Supplies,Notebook,7,21025.2,0.1,18922.68,14991.38,3931.3,Completed,17,2025-05-04 17:00:00,May,5,Q2
ORD00237,2025-07-06,CUST0270,EMP006,Mumbai,Home & Kitchen,Cookware Set,6,10089.54,0.15,8576.11,4803.96,3772.15,Completed,25,2025-07-07 01:00:00,Jul,7,Q3
ORD00238,2025-11-22,CUST0149,EMP006,Bengaluru,Beauty,Face Wash,2,414.24,0.0,414.24,312.24,102.0,Completed,33,2025-11-23 09:00:00,Nov,11,Q4
ORD00239,2025-12-15,CUST0299,EMP005,Ahmedabad,Office Supplies,Notebook,7,28347.2,0.1,25512.48,20435.96,5076.52,Completed,47,2025-12-16 23:00:00,Dec,12,Q4
ORD00240,2025-09-16,CUST0028,EMP005,Chennai,Fashion,Jacket,2,11750.38,0.1,10575.34,7494.1,3081.24,Completed,23,2025-09-16 23:00:00,Sep,9,Q3
ORD00241,2025-05-28,CUST0149,EMP002,Kolkata,Beauty,Face Wash,1,2039.42,0.0,2039.42,1748.63,290.79,Completed,47,2025-05-29 23:00:00,May,5,Q2
ORD00242,2025-09-09,CUST0280,EMP008,Delhi,Home & Kitchen,Water Bottle,6,7503.54,0.05,7128.36,5585.79,1542.57,Pending,12,2025-09-09 12:00:00,Sep,9,Q3
ORD00243,2025-12-12,CUST0182,EMP008,Chennai,Beauty,Shampoo,6,45340.86,0.05,43073.82,34321.86,8751.96,Completed,41,2025-12-13 17:00:00,Dec,12,Q4
ORD00244,2025-05-27,CUST0166,EMP001,Hyderabad,Electronics,Headphones,7,17125.22,0.15,14556.44,8952.04,5604.4,Delayed,69,2025-05-29 21:00:00,May,5,Q2
ORD00245,2025-05-28,CUST0017,EMP008,Bengaluru,Electronics,USB Hub,1,2017.17,0.2,1613.74,1301.49,312.25,Delayed,58,2025-05-30 10:00:00,May,5,Q2
ORD00246,2025-12-18,CUST0150,EMP005,Pune,Office Supplies,File Folder,7,51147.32,0.1,46032.59,37958.07,8074.52,Pending,13,2025-12-18 13:00:00,Dec,12,Q4
ORD00247,2025-07-18,CUST0045,EMP002,Bengaluru,Office Supplies,Pen Set,6,41837.04,0.05,39745.19,26598.19,13147.0,Cancelled,2,2025-07-18 02:00:00,Jul,7,Q3
ORD00248,2025-11-04,CUST0189,EMP002,Pune,Fashion,Backpack,6,23362.14,0.05,22194.03,13769.39,8424.64,Completed,44,2025-11-05 20:00:00,Nov,11,Q4
ORD00249,2025-05-08,CUST0139,EMP006,Chennai,Beauty,Hair Dryer,3,12705.42,0.25,9529.06,6451.81,3077.25,Completed,47,2025-05-09 23:00:00,May,5,Q2
ORD00250,2025-02-08,CUST0061,EMP009,Bengaluru,Electronics,USB Hub,7,13777.4,0.25,10333.05,8205.17,2127.88,Pending,0,2025-02-08 00:00:00,Feb,2,Q1
ORD00251,2025-12-04,CUST0294,EMP001,Bengaluru,Office Supplies,Notebook,3,2411.46,0.2,1929.17,1326.92,602.25,Completed,4,2025-12-04 04:00:00,Dec,12,Q4
ORD00252,2025-12-26,CUST0033,EMP006,Delhi,Beauty,Perfume,1,4938.16,0.15,4197.44,3328.97,868.47,Cancelled,9,2025-12-26 09:00:00,Dec,12,Q4
ORD00253,2025-05-09,CUST0299,EMP009,Ahmedabad,Office Supplies,Notebook,4,3884.72,0.05,3690.48,2168.07,1522.41,Completed,35,2025-05-10 11:00:00,May,5,Q2
ORD00254,2025-09-24,CUST0112,EMP008,Chennai,Office Supplies,Calculator,2,7802.88,0.15,6632.45,5411.97,1220.48,Completed,11,2025-09-24 11:00:00,Sep,9,Q3
ORD00255,2025-05-31,CUST0291,EMP006,Bengaluru,Electronics,Keyboard,3,24009.45,0.05,22808.98,14450.82,8358.16,Completed,36,2025-06-01 12:00:00,May,5,Q2
ORD00256,2025-10-25,CUST0037,EMP003,Pune,Electronics,Keyboard,2,16212.34,0.05,15401.72,9736.14,5665.58,Completed,21,2025-10-25 21:00:00,Oct,10,Q4
ORD00257,2025-04-09,CUST0100,EMP008,Kolkata,Office Supplies,Notebook,5,10742.1,0.15,9130.78,6800.84,2329.94,Completed,48,2025-04-11 00:00:00,Apr,4,Q2
ORD00258,2025-09-20,CUST0023,EMP009,Bengaluru,Home & Kitchen,Table Lamp,1,5361.35,0.0,5361.35,3072.8,2288.55,Completed,32,2025-09-21 08:00:00,Sep,9,Q3
ORD00259,2025-09-09,CUST0218,EMP001,Pune,Office Supplies,Pen Set,4,16434.16,0.0,16434.16,9181.41,7252.75,Pending,7,2025-09-09 07:00:00,Sep,9,Q3
ORD00260,2025-05-24,CUST0089,EMP009,Hyderabad,Office Supplies,Calculator,5,37309.85,0.05,35444.36,22547.56,12896.8,Delayed,84,2025-05-27 12:00:00,May,5,Q2
ORD00261,2025-12-12,CUST0209,EMP006,Bengaluru,Fashion,Jeans,5,12082.25,0.05,11478.14,8351.06,3127.08,Completed,8,2025-12-12 08:00:00,Dec,12,Q4
ORD00262,2025-04-22,CUST0271,EMP006,Pune,Fashion,Jacket,6,1085.52,0.2,868.42,737.73,130.69,Completed,21,2025-04-22 21:00:00,Apr,4,Q2
ORD00263,2025-03-01,CUST0237,EMP004,Kolkata,Fashion,Backpack,5,7536.95,0.0,7536.95,6250.57,1286.38,Completed,13,2025-03-01 13:00:00,Mar,3,Q1
ORD00264,2025-01-02,CUST0209,EMP001,Chennai,Home & Kitchen,Table Lamp,1,3068.52,0.0,3068.52,2184.32,884.2,Cancelled,9,2025-01-02 09:00:00,Jan,1,Q1
ORD00265,2025-10-31,CUST0278,EMP010,Hyderabad,Home & Kitchen,Table Lamp,3,8358.81,0.0,8358.81,4699.55,3659.26,Completed,36,2025-11-01 12:00:00,Oct,10,Q4
ORD00266,2025-09-11,CUST0206,EMP008,Bengaluru,Office Supplies,Notebook,1,6757.88,0.0,6757.88,4910.5,1847.38,Delayed,66,2025-09-13 18:00:00,Sep,9,Q3
ORD00267,2025-05-20,CUST0078,EMP002,Delhi,Fashion,Backpack,3,17498.04,0.0,17498.04,13693.66,3804.38,Completed,43,2025-05-21 19:00:00,May,5,Q2
ORD00268,2025-02-06,CUST0098,EMP001,Pune,Home & Kitchen,Cookware Set,5,13256.5,0.1,11930.85,7897.32,4033.53,Completed,8,2025-02-06 08:00:00,Feb,2,Q1
ORD00269,2025-06-09,CUST0094,EMP002,Kolkata,Electronics,Wireless Mouse,5,19860.8,0.05,18867.76,11068.79,7798.97,Delayed,56,2025-06-11 08:00:00,Jun,6,Q2
ORD00270,2025-01-09,CUST0080,EMP001,Delhi,Office Supplies,Desk Organizer,4,3791.68,0.15,3222.93,2068.89,1154.04,Completed,27,2025-01-10 03:00:00,Jan,1,Q1
ORD00271,2025-08-21,CUST0038,EMP001,Bengaluru,Beauty,Shampoo,3,22948.56,0.25,17211.42,13848.73,3362.69,Completed,20,2025-08-21 20:00:00,Aug,8,Q3
ORD00272,2025-04-09,CUST0228,EMP009,Pune,Office Supplies,Desk Organizer,5,39804.0,0.1,35823.6,23855.31,11968.29,Cancelled,19,2025-04-09 19:00:00,Apr,4,Q2
ORD00273,2025-05-27,CUST0134,EMP001,Bengaluru,Beauty,Hair Dryer,6,49988.16,0.0,49988.16,40888.01,9100.15,Completed,10,2025-05-27 10:00:00,May,5,Q2
ORD00274,2025-10-31,CUST0196,EMP004,Hyderabad,Fashion,Sneakers,2,14804.84,0.0,14804.84,9703.72,5101.12,Completed,20,2025-10-31 20:00:00,Oct,10,Q4
ORD00275,2025-07-27,CUST0282,EMP010,Kolkata,Beauty,Face Wash,4,6410.28,0.2,5128.22,3097.31,2030.91,Completed,31,2025-07-28 07:00:00,Jul,7,Q3
ORD00276,2025-05-11,CUST0101,EMP006,Kolkata,Fashion,T-Shirt,1,535.74,0.1,482.17,334.54,147.63,Completed,41,2025-05-12 17:00:00,May,5,Q2
ORD00277,2025-06-01,CUST0075,EMP007,Hyderabad,Electronics,Power Bank,4,19958.52,0.15,16964.74,11862.6,5102.14,Completed,25,2025-06-02 01:00:00,Jun,6,Q2
ORD00278,2025-02-23,CUST0294,EMP002,Bengaluru,Beauty,Face Wash,2,15540.5,0.2,12432.4,6903.91,5528.49,Pending,11,2025-02-23 11:00:00,Feb,2,Q1
ORD00279,2025-04-30,CUST0208,EMP006,Bengaluru,Office Supplies,Notebook,3,4892.64,0.2,3914.11,2303.94,1610.17,Cancelled,22,2025-04-30 22:00:00,Apr,4,Q2
ORD00280,2025-06-10,CUST0083,EMP007,Mumbai,Fashion,Sneakers,1,208.81,0.2,167.05,102.07,64.98,Cancelled,20,2025-06-10 20:00:00,Jun,6,Q2
ORD00281,2025-04-26,CUST0143,EMP010,Bengaluru,Office Supplies,File Folder,1,6875.89,0.1,6188.3,3635.53,2552.77,Delayed,84,2025-04-29 12:00:00,Apr,4,Q2
ORD00282,2025-03-16,CUST0056,EMP010,Kolkata,Home & Kitchen,Storage Box,3,2373.72,0.05,2255.03,1494.42,760.61,Completed,24,2025-03-17 00:00:00,Mar,3,Q1
ORD00283,2025-04-23,CUST0287,EMP002,Bengaluru,Fashion,Jeans,7,25231.15,0.25,18923.36,16431.64,2491.72,Pending,1,2025-04-23 01:00:00,Apr,4,Q2
ORD00284,2025-04-14,CUST0211,EMP002,Delhi,Beauty,Face Wash,7,40730.97,0.1,36657.87,26321.94,10335.93,Delayed,55,2025-04-16 07:00:00,Apr,4,Q2
